,track_id,track,artist,album,release_date,subgenre,genre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode
24,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,7/27 (Deluxe),2016-01-01,dance pop,pop,214480,77,0.803,0.585,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,major
25,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Miley Cyrus,Midnight Sky,2020-01-01,dance pop,pop,223279,92,0.705,0.814,-5.466,0.0346,0.00115,0.00312,0.203,0.259,110.0,minor
26,2TZ1apxMDlubCGMsOxcTbT,Come Clean,Hilary Duff,Metamorphosis,2003-01-01,dance pop,pop,214560,59,0.577,0.892,-5.121,0.0675,0.016,6.39e-05,0.299,0.454,118.096,minor
27,7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,The Writing's On The Wall,1999-01-01,dance pop,pop,271333,77,0.713,0.678,-3.525,0.102,0.273,0.0,0.149,0.734,138.009,minor
28,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,Beautiful Soul,2004-01-01,dance pop,pop,214226,73,0.66,0.666,-4.342,0.0472,0.0759,0.0,0.0268,0.933,89.975,major
29,7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,Nicole Scherzinger,Killer Love (International Version),2011-01-01,dance pop,pop,197440,57,0.66,0.797,-6.096,0.0262,0.00646,0.000108,0.187,0.674,110.955,minor
30,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Pia Mia,Do It Again,2015-01-01,dance pop,pop,207746,76,0.712,0.564,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95,major
31,69Zl2MdeQE8twZdiMXJXxZ,Ultimate,Lindsay Lohan,Freaky Friday,2003-01-01,dance pop,pop,186866,53,0.487,0.807,-4.745,0.0383,0.00391,0.0,0.445,0.493,79.524,minor
32,58FUwmyGUqkt53YPUcm7cJ,Knock You Down,Keri Hilson,In A Perfect World...,2009-01-01,dance pop,pop,326186,66,0.588,0.877,-4.78,0.16,0.00952,0.0,0.171,0.645,155.165,major
33,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,The Rokstarr Hits Collection,2010-01-01,dance pop,pop,202613,78,0.751,0.783,-3.724,0.0859,0.00379,0.0,0.036,0.816,119.975,major
34,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,Beautiful Girls,2007-01-01,dance pop,pop,225373,78,0.762,0.661,-6.075,0.0687,0.15,0.0,0.256,0.769,130.009,minor
35,31k41EAntOsjbRBcAASfiL,Malibu,Kim Petras,Malibu,2020-01-01,dance pop,pop,191808,66,0.629,0.828,-4.766,0.173,0.0249,0.000221,0.206,0.512,120.018,major
36,6rbhWExtuchhpLC5fHnB8n,Motivation,Kelly Rowland,Here I Am (Deluxe Version),2011-01-01,dance pop,pop,230560,60,0.744,0.672,-5.589,0.0418,0.187,0.000123,0.105,0.266,140.889,minor
37,6SHvqMjPEQqyJaxuEzNcr3,Love Machine,Girls Aloud,What Will The Neighbours Say?,2004-01-01,dance pop,pop,205360,60,0.663,0.95,-4.21,0.0621,0.00127,0.00492,0.0753,0.697,116.02,major
38,3W3KtDwAIg3mAruSpnfG3Q,Fancy,Iggy Azalea,The New Classic (Deluxe Version),2014-01-01,dance pop,pop,199938,69,0.912,0.716,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981,minor
39,7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",Ciara,Goodies,2004-01-01,dance pop,pop,203786,74,0.944,0.511,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046,minor
40,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,Battleground (Deluxe Edition),2011-01-01,dance pop,pop,197935,73,0.722,0.851,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,minor
41,1bYtKF2sY2wLU6xdVaqIqD,"It's Alright, It's OK",Ashley Tisdale,Guilty Pleasure,2009-01-01,dance pop,pop,179200,55,0.528,0.923,-1.884,0.058,0.00536,1.46e-05,0.134,0.267,130.067,minor
42,5PHPENfE3RVmHGAA2A7Hfx,Sissy That Walk,RuPaul,Born Naked,2014-01-01,dance pop,pop,212693,64,0.826,0.614,-4.22,0.0561,0.0191,0.0172,0.0865,0.591,126.046,major
43,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,Take You Dancing,2020-01-01,dance pop,pop,190306,91,0.789,0.711,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,major
44,5gZEhPrN1VLqTG1nIAXeNK,I Wanna Love You Forever,Jessica Simpson,Sweet Kisses,1999-01-01,dance pop,pop,263800,58,0.59,0.666,-4.047,0.0244,0.156,0.0,0.136,0.0743,104.042,minor
45,16EMONl2vH3rt9f4ehTG8g,212,Azealia Banks,Broke with Expensive Taste,2014-01-01,dance pop,pop,204956,62,0.846,0.772,-5.735,0.259,0.0123,0.000106,0.0769,0.622,125.998,minor
46,7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,All Or Nothing,2009-01-01,dance pop,pop,212106,79,0.657,0.695,-4.493,0.0321,0.0108,0.0,0.0822,0.683,65.997,major
47,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,Shock Value,2007-01-01,dance pop,pop,179120,75,0.731,0.807,-6.492,0.1,0.181,0.751,0.319,0.765,114.759,minor
48,71V89tJj9CboDyzncO6ZN2,Stars Are Blind,Paris Hilton,Paris (U.S. Standard Version),2006-01-01,dance pop,pop,236600,56,0.745,0.695,-5.076,0.0271,0.00593,0.0,0.0615,0.519,102.014,major
49,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,Ruin My Life,2018-01-01,dance pop,pop,190931,78,0.665,0.699,-5.265,0.0578,0.423,0.0,0.0969,0.585,124.896,major
50,7yXibbAYi4to5oQTeO738f,Pieces Of Me,Ashlee Simpson,Autobiography,2004-01-01,dance pop,pop,217440,56,0.532,0.807,-4.301,0.057,0.0584,0.0,0.114,0.759,87.183,major
51,7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me (Deluxe),2017-01-01,dance pop,pop,203760,79,0.705,0.64,-6.928,0.225,0.0237,0.0,0.262,0.887,144.077,minor
52,6Avndj1UPQLwR2qqzDwZBc,Whine Up (feat. Elephant Man) - English Version,Kat Deluna,9 Lives,2007-01-01,dance pop,pop,205746,60,0.817,0.563,-6.276,0.055,0.0526,1.32e-06,0.154,0.488,125.02,major
53,33IQnmtJYjCcrvUUMQgi80,Fight For This Love,Cheryl,3 Words,2009-01-01,dance pop,pop,223253,62,0.739,0.741,-5.873,0.0912,0.013,0.0,0.0679,0.727,122.988,major
54,6aqNCrRA7vs7v6QvRpI50t,Dancing On My Own,Robyn,Body Talk,2010-01-01,dance pop,pop,285853,65,0.674,0.857,-5.328,0.0346,0.0557,0.196,0.0942,0.278,117.028,major
55,40bm28QcJT5My540ymSQ2y,Untouched,The Veronicas,Hook Me Up (UK Version),2005-01-01,dance pop,pop,255360,57,0.557,0.783,-4.893,0.234,0.0171,0.0172,0.151,0.442,177.008,minor
56,6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),Olly Murs,Right Place Right Time (Expanded Edition),2012-01-01,dance pop,pop,185586,72,0.762,0.863,-3.689,0.0561,0.015,0.0,0.125,0.965,106.012,minor
57,3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,The Emancipation of Mimi,2005-01-01,dance pop,pop,201400,70,0.837,0.462,-7.89,0.0601,0.0339,0.0,0.09,0.762,139.986,major
58,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,DNCE,2016-01-01,dance pop,pop,219146,79,0.774,0.753,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002,minor
59,3v0uXfyMEZ1lGvBOv1Y4ar,Bring It All Back,S Club 7,S Club,1999-01-01,dance pop,pop,214400,64,0.679,0.903,-4.914,0.0463,0.333,0.0,0.372,0.872,108.114,major
60,24IgCW19L8lXKyFZwzFtD3,MAMACITA,Black Eyed Peas,Translation,2020-01-01,dance pop,pop,251428,63,0.88,0.626,-7.062,0.0473,0.19,0.000755,0.094,0.441,105.01,major
61,4L55p6txv9vuCWhpNnY6eY,Dip It Low,Christina Milian,Dip It Low,2004-01-01,dance pop,pop,201000,54,0.754,0.718,-4.209,0.111,0.0122,0.000111,0.0923,0.576,169.116,minor
62,45sDIKapDyxPl307QpEAwl,Rocketeer,Far East Movement,Free Wired,2010-01-01,dance pop,pop,211253,69,0.664,0.845,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005,minor
63,3x2YIvkLcxvZQsA5x6xyIR,Boom Clap,Charli XCX,SUCKER,2014-01-01,dance pop,pop,169866,50,0.659,0.911,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,major
64,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title (Deluxe),2015-01-01,dance pop,pop,225053,78,0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,0.417,108.038,major
65,11dxtPJKR4E0wlSr0A0t47,Potential Breakup Song,Aly & AJ,Insomniatic,2007-01-01,dance pop,pop,219773,64,0.572,0.89,-4.139,0.039,0.00082,0.00937,0.564,0.765,158.038,minor
66,1GrikfH0jDejDvrxo84n4P,Together Again,Janet Jackson,The Velvet Rope,1997-01-01,dance pop,pop,301200,67,0.873,0.593,-8.942,0.103,0.078,0.00697,0.104,0.495,123.091,major
67,1Fx9aiORwv0cx5mFEBasHo,All About Tonight,Pixie Lott,Young Foolish Happy (Deluxe Edition),2011-01-01,dance pop,pop,186173,57,0.637,0.804,-6.141,0.0448,0.207,0.0,0.115,0.732,129.261,major
68,1QhSB9L9M5eZQhW4RNOhXK,The Tide Is High - Radio Mix,Atomic Kitten,Feels So Good,2002-01-01,dance pop,pop,206093,65,0.783,0.649,-4.127,0.0322,0.0209,0.00482,0.067,0.665,103.997,major
69,6ZLGthToczpvnL5Eoy6yrY,Pure Shores,All Saints,Saints & Sinners,2000-01-01,dance pop,pop,268746,63,0.631,0.664,-9.197,0.0242,0.0498,0.00042,0.0696,0.407,100.618,major
70,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,Queen Of The Clouds,2014-01-01,dance pop,pop,209160,69,0.729,0.65,-3.539,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,major
71,3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,Confessions on a Dance Floor,2005-01-01,dance pop,pop,337733,72,0.649,0.647,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02,minor
72,1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,Fanmail,1999-01-01,dance pop,pop,214400,79,0.743,0.675,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,minor
73,79EAVfOpzgfHx3IE2BVFQv,Never Be The Same Again,Melanie C,Northern Star,1999-01-01,dance pop,pop,294200,58,0.689,0.685,-5.153,0.0478,0.0921,0.0,0.119,0.398,160.067,major
74,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,2015-01-01,dance pop,pop,269666,81,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,major
75,2cMTIlktg3M9mXYqCPqw1J,Milkshake,Kelis,Tasty,2003-01-01,dance pop,pop,182626,66,0.881,0.774,-6.068,0.0439,0.00986,0.0346,0.206,0.759,112.968,major
76,44gz3bzhdcGUFgA5oc1wSu,Holiday,Little Mix,Holiday,2020-01-01,dance pop,pop,213596,80,0.712,0.676,-5.965,0.184,0.076,0.0,0.0669,0.648,106.156,major
77,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,*NSYNC,No Strings Attached,2000-01-01,dance pop,pop,200400,71,0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,minor
78,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Expectations,2018-01-01,dance pop,pop,164205,71,0.642,0.772,-6.61,0.0848,0.0476,0.0,0.0646,0.589,153.995,major
79,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,Mail on Sunday,2008-01-01,dance pop,pop,231400,80,0.918,0.609,-5.64,0.0791,0.0928,0.0,0.139,0.304,128.008,minor
80,367wyLNqQMr5e8S2E6Zvpp,Daisies,Katy Perry,Smile,2020-01-01,dance pop,pop,174312,71,0.642,0.546,-5.377,0.0407,0.0825,0.0,0.0989,0.142,122.165,major
81,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2016-01-01,dance pop,pop,236001,78,0.667,0.83,-5.715,0.0749,0.0123,0.0,0.191,0.701,113.03,major
82,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,The Middle,2018-01-01,dance pop,pop,184732,83,0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,major
83,3oWZwdnnwsCwMukQbPsEiy,"5, 6, 7, 8",Steps,Step One,1998-01-01,dance pop,pop,202266,63,0.71,0.994,-4.899,0.0362,0.00715,0.611,0.29,0.938,140.04,major
84,3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),Tinashe,Aquarius,2014-01-01,dance pop,pop,227000,69,0.742,0.595,-7.51,0.107,0.15,0.0,0.111,0.431,101.013,major
85,2goLsvvODILDzeeiT4dAoR,Believe,Cher,Believe,1998-01-01,dance pop,pop,239026,76,0.652,0.917,-6.72,0.0548,0.0082,0.0,0.0509,0.459,132.975,major
86,1g1Jor1zrllXn2ogj8KGAH,"Strut - From ""The Cheetah Girls 2""",The Cheetah Girls,The Cheetah Girls 2,2006-01-01,dance pop,pop,198360,53,0.674,0.87,-5.158,0.0912,0.428,5.08e-06,0.127,0.559,120.027,minor
87,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),2004-01-01,dance pop,pop,250373,82,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,0.583,105.018,major
88,49oQf4PT5ONHU1qHvzfP1g,When There Was Me and You,Vanessa Hudgens,High School Musical (Spanish Version),2006-01-01,dance pop,pop,180440,22,0.549,0.726,-5.564,0.0371,0.0387,0.000864,0.0937,0.242,119.972,major
89,0zv9bOC2NSMd3Fw2HgM5Xn,Whataya Want from Me,Adam Lambert,For Your Entertainment,2009-01-01,dance pop,pop,227320,56,0.438,0.672,-4.706,0.0429,0.0055,0.0,0.0583,0.457,185.934,minor
90,60CEVNgCHcVyWCPy6Kh2K6,Luz Sin Gravedad,Belinda,Utopia 2,2006-01-01,dance pop,pop,241906,63,0.535,0.563,-3.521,0.0315,0.28,0.0,0.152,0.172,137.79,major
91,5IaR621NoOM6i5KTcuNRHM,Hallelujah,Alexandra Burke,Overcome,2009-01-01,dance pop,pop,217826,62,0.414,0.425,-6.211,0.025,0.653,0.0,0.195,0.0943,91.284,minor
92,5rtpGGu3bPKsJEFjDGs63M,Murder On The Dancefloor,Sophie Ellis-Bextor,Read My Lips,2001-01-01,dance pop,pop,229573,58,0.734,0.844,-5.357,0.0343,0.00346,1.81e-05,0.333,0.823,117.306,minor
93,1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded,2011-01-01,dance pop,pop,210626,71,0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008,minor
94,4yHFxB8kzzeuNvoouR8N0N,Damaged,Danity Kane,Welcome to the Dollhouse,2008-01-01,dance pop,pop,244266,57,0.774,0.653,-5.158,0.05,0.0912,0.0,0.151,0.818,120.01,minor
95,15og0pCEcTFWEXOFKdcJlU,Hate Me,Ellie Goulding,Brightest Blue,2020-01-01,dance pop,pop,188066,68,0.64,0.789,-4.891,0.0644,0.0875,0.0,0.147,0.762,75.018,major
96,3AtVQOM4g0dB9DZhvwQdkA,BITCH,Allie X,COLLXTION I,2015-01-01,dance pop,pop,207306,41,0.607,0.653,-5.352,0.0278,0.00832,0.693,0.107,0.074,85.017,major
97,6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,Ashanti,2002-01-01,dance pop,pop,227386,72,0.665,0.695,-5.763,0.0532,0.347,0.0,0.106,0.707,90.119,major
98,1OBrEfDbOdV0v0L0iiOu8h,Devils Don't Fly,Natalia Kills,Trouble,2013-01-01,dance pop,pop,277866,62,0.606,0.663,-6.175,0.042,0.237,0.000194,0.139,0.201,85.967,minor
99,27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),Clean Bandit,Tick Tock (feat. 24kGoldn),2020-01-01,dance pop,pop,178373,85,0.779,0.705,-3.895,0.0344,0.369,7.91e-06,0.124,0.946,101.022,major
0,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,post-teen pop,pop,188453,76,0.858,0.678,-3.87,0.0469,0.0761,0.0,0.0741,0.922,117.009,minor
1,5InWRmnfgjVwQWoXHNBATu,Want U Back,Cher Lloyd,Sticks & Stones,2011-01-01,post-teen pop,pop,214013,66,0.696,0.893,-2.963,0.076,0.0662,0.0,0.473,0.573,97.954,major
2,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Miley Cyrus,Midnight Sky,2020-01-01,post-teen pop,pop,223279,92,0.705,0.814,-5.466,0.0346,0.00115,0.00312,0.203,0.259,110.0,minor
3,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,7/27 (Deluxe),2016-01-01,post-teen pop,pop,214480,77,0.803,0.585,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,major
4,5NQJnRpJHRaupdegphntQT,Jealous - Remix,Nick Jonas,Nick Jonas X2,2015-01-01,post-teen pop,pop,222186,68,0.684,0.71,-3.614,0.0779,0.0132,0.0,0.444,0.451,93.007,minor
5,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,Beautiful Soul,2004-01-01,post-teen pop,pop,214226,73,0.66,0.666,-4.342,0.0472,0.0759,0.0,0.0268,0.933,89.975,major
6,6f3Kn4QtwZPU2IvwwDSbLF,La Da Dee,Cody Simpson,Surfers Paradise,2013-01-01,post-teen pop,pop,196786,32,0.657,0.828,-5.544,0.0728,0.00847,0.0,0.326,0.566,115.954,major
7,5xvUgoVED1F4mBu8FL0HaW,Ready or Not,Bridgit Mendler,Hello My Name Is...,2012-01-01,post-teen pop,pop,200946,72,0.715,0.872,-3.835,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,major
8,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,Happiness Begins,2019-01-01,post-teen pop,pop,181026,84,0.842,0.734,-5.065,0.0588,0.0427,0.0,0.106,0.952,137.958,minor
9,7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me (Deluxe),2017-01-01,post-teen pop,pop,203760,79,0.705,0.64,-6.928,0.225,0.0237,0.0,0.262,0.887,144.077,minor
10,7EGhmltmWJHCHobd3g8Hnw,No Air (feat. Chris Brown),Jordin Sparks,Jordin Sparks,2007-01-01,post-teen pop,pop,264373,64,0.466,0.759,-4.978,0.199,0.0521,0.0,0.0587,0.328,160.033,minor
11,0YEsfwQpG7ofdIiHWA0dHi,All I Ever Need,Austin Mahone,The Secret,2014-01-01,post-teen pop,pop,213746,71,0.708,0.647,-6.128,0.0298,0.117,0.0,0.111,0.654,129.95,major
12,2jXxUK7a6zVPStFSCZqe4G,Beggin' On Your Knees (feat. Victoria Justice),Victorious Cast,Victorious: Music From The Hit TV Show (feat. Victoria Justice),2010-01-01,post-teen pop,pop,193546,54,0.623,0.869,-3.376,0.0481,0.00841,0.0,0.0771,0.663,130.013,major
13,1bYtKF2sY2wLU6xdVaqIqD,"It's Alright, It's OK",Ashley Tisdale,Guilty Pleasure,2009-01-01,post-teen pop,pop,179200,55,0.528,0.923,-1.884,0.058,0.00536,1.46e-05,0.134,0.267,130.067,minor
14,60c0p6GGnuwdKcQnmuM2zC,I'll Always Remember You,Hannah Montana,Hannah Montana Forever,2010-01-01,post-teen pop,pop,233333,66,0.418,0.721,-2.736,0.0383,0.0486,0.0,0.0984,0.233,144.063,major
15,1rW6UUZRQWW34j4zCQDkfX,Bang Bang,Jessie J,Sweet Talker,2014-01-01,post-teen pop,pop,199373,41,0.706,0.783,-3.441,0.1,0.315,0.0,0.373,0.739,150.045,minor
16,3wN7Spu4tWhefB3LooMLys,Comeback (feat. Tory Lanez and 30 Roc),JoJo,good to know,2020-01-01,post-teen pop,pop,175251,68,0.616,0.537,-7.719,0.139,0.0932,0.000157,0.107,0.465,122.65,minor
17,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,Rare,2020-01-01,post-teen pop,pop,206458,84,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,major
18,0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,Breakaway,2004-01-01,post-teen pop,pop,219493,73,0.587,0.583,-5.284,0.0313,0.248,0.0,0.124,0.15,139.92,minor
19,7m97u5zpSWqkDjN4uwY2LP,shut up,Greyson Chance,portraits,2019-01-01,post-teen pop,pop,170363,59,0.821,0.448,-4.33,0.0468,0.296,3.26e-06,0.0683,0.45,105.006,major
20,1g1Jor1zrllXn2ogj8KGAH,"Strut - From ""The Cheetah Girls 2""",The Cheetah Girls,The Cheetah Girls 2,2006-01-01,post-teen pop,pop,198360,53,0.674,0.87,-5.158,0.0912,0.428,5.08e-06,0.127,0.559,120.027,minor
21,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,Battleground (Deluxe Edition),2011-01-01,post-teen pop,pop,197935,73,0.722,0.851,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,minor
22,49oQf4PT5ONHU1qHvzfP1g,When There Was Me and You,Vanessa Hudgens,High School Musical (Spanish Version),2006-01-01,post-teen pop,pop,180440,22,0.549,0.726,-5.564,0.0371,0.0387,0.000864,0.0937,0.242,119.972,major
23,6VrLYoQKdhu1Jruei06t65,Somebody To You,The Vamps,Meet The Vamps,2014-01-01,post-teen pop,pop,185097,75,0.526,0.818,-5.952,0.0358,0.0587,0.0,0.333,0.896,171.96,major
24,1rKBOL9kJfX1Y4C3QaOvRH,Boyfriend,Big Time Rush,BTR,2010-01-01,post-teen pop,pop,201040,64,0.614,0.857,-4.171,0.111,0.0987,0.0,0.177,0.677,164.146,minor
25,2TZ1apxMDlubCGMsOxcTbT,Come Clean,Hilary Duff,Metamorphosis,2003-01-01,post-teen pop,pop,214560,59,0.577,0.892,-5.121,0.0675,0.016,6.39e-05,0.299,0.454,118.096,minor
26,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,Whatever,2011-01-01,post-teen pop,pop,200466,75,0.686,0.783,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978,major
27,4jikjXjA4NYaOyWFVqnwEf,Leave It All To Me (Theme from iCarly) (feat. Drake Bell),Miranda Cosgrove,Sparks Fly Japan Edition,2007-01-01,post-teen pop,pop,158413,25,0.233,0.8,-5.543,0.105,0.00294,0.0,0.0594,0.564,209.809,major
28,7d1CFwrBmH34gmS0Hkbfbt,Replay,Zendaya,Zendaya,2013-01-01,post-teen pop,pop,209186,67,0.688,0.723,-6.682,0.121,0.0416,0.0002,0.302,0.618,140.023,minor
29,3q3pZHncNkvIWJebMeuQqQ,Hero,Christopher Wilde,StarStruck,2010-01-01,post-teen pop,pop,196893,64,0.333,0.902,-4.65,0.123,0.0279,0.0,0.115,0.601,185.539,major
30,44gz3bzhdcGUFgA5oc1wSu,Holiday,Little Mix,Holiday,2020-01-01,post-teen pop,pop,213596,80,0.712,0.676,-5.965,0.184,0.076,0.0,0.0669,0.648,106.156,major
31,11dxtPJKR4E0wlSr0A0t47,Potential Breakup Song,Aly & AJ,Insomniatic,2007-01-01,post-teen pop,pop,219773,64,0.572,0.89,-4.139,0.039,0.00082,0.00937,0.564,0.765,158.038,minor
32,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Pia Mia,Do It Again,2015-01-01,post-teen pop,pop,207746,76,0.712,0.564,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95,major
33,3ubGHUhPi5x7RSHqWXseq8,Bust Your Windows (Glee Cast Version),Glee Cast,"Glee: The Music, Volume 1",2009-01-01,post-teen pop,pop,260133,71,0.409,0.774,-4.716,0.122,0.606,1.63e-06,0.0821,0.734,110.033,minor
34,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,DNCE,2016-01-01,post-teen pop,pop,219146,79,0.774,0.753,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002,minor
35,1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,The Pussycat Dolls,PCD,2005-01-01,post-teen pop,pop,272080,67,0.877,0.637,-3.493,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,minor
36,0roOLcll6SSTYZwsQFmXqP,Let Me Move You - From the Netflix film Work It,Sabrina Carpenter,Let Me Move You (From the Netflix film Work It),2020-01-01,post-teen pop,pop,147070,78,0.624,0.628,-6.582,0.0408,0.0112,0.0191,0.0814,0.772,114.556,minor
37,29JrmE89KgRyCxBIzq2Ocw,Strip That Down (feat. Quavo),Liam Payne,LP1,2019-01-01,post-teen pop,pop,202061,73,0.873,0.495,-5.446,0.0518,0.199,0.0,0.0805,0.546,106.033,major
38,7wVHizRrYy5LCX7QfwsxNJ,I Won't Give Up,Christina Grimmie,Side B,2017-01-01,post-teen pop,pop,209880,60,0.461,0.519,-4.573,0.0471,0.403,0.0,0.348,0.158,136.986,major
39,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,Ruin My Life,2018-01-01,post-teen pop,pop,190931,78,0.665,0.699,-5.265,0.0578,0.423,0.0,0.0969,0.585,124.896,major
40,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,MKTO,2012-01-01,post-teen pop,pop,175426,79,0.72,0.791,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,major
41,6IvOCyrwW7VuCjQFCD7h7r,Make You Believe,Lucy Hale,A Cinderella Story: Once Upon A Song (Original Motion Picture Soundtrack),2011-01-01,post-teen pop,pop,211666,51,0.732,0.837,-3.329,0.0615,0.0178,0.0,0.178,0.883,124.982,minor
42,4XbQLaWyFkXTwPK33kxWQJ,I Was Made For Loving You,Tori Kelly,Unbreakable Smile,2015-01-01,post-teen pop,pop,188939,42,0.374,0.344,-11.94,0.0304,0.355,0.0,0.0966,0.216,106.413,major
43,5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,Rita Ora,Phoenix (Deluxe Edition),2018-01-01,post-teen pop,pop,191120,69,0.475,0.846,-3.344,0.283,0.275,0.0,0.0824,0.451,96.036,major
44,0f7nr5Np1wncQTrePQk6cA,Let's Be Friends,Emily Osment,Fight Or Flight (Bonus Track Version),2010-01-01,post-teen pop,pop,180933,48,0.596,0.801,-6.495,0.0522,0.00308,1.24e-05,0.188,0.479,123.926,minor
45,6YXG34IWbilypPwjBTOrUC,Can I Have This Dance - Original Version,High School Musical Cast,High School Musical 3: Senior Year,2008-01-01,post-teen pop,pop,243773,68,0.555,0.619,-5.246,0.0296,0.203,0.0,0.265,0.426,136.069,major
